#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,7,5,2,0,15:4,11,17
2,Bayern München,FCB,7,5,1,1,16:11,5,16
3,VfB Stuttgart,VFB,7,4,2,1,17:8,9,14
4,Borussia Dortmund,BVB,7,4,1,2,12:8,4,13
5,RB Leipzig,RBL,6,2,3,1,8:6,2,9
6,1. FC Union Berlin,FCU,6,2,3,1,10:9,1,9
7,1. FC Köln,KOE,6,2,3,1,5:4,1,9
8,Werder Bremen,SVW,7,2,3,2,10:11,-1,9
9,Eintracht Frankfurt,SGE,7,2,3,2,12:14,-2,9
10,Hertha BSC,BSC,7,2,2,3,13:12,1,8
11,Bor. Mönchengladbach,BMG,6,2,2,2,14:15,-1,8
12,FC Augsburg,FCA,6,2,2,2,7:8,-1,8
13,1899 Hoffenheim,TSG,7,2,2,3,10:13,-3,8
14,SC Freiburg,SCF,6,2,2,2,7:11,-4,8
15,VfL Wolfsburg,WOB,6,1,4,1,8:7,1,7
16,1. FSV Mainz 05,M05,6,1,1,4,6:13,-7,4
17,Arminia Bielefeld,DSC,7,1,1,5,4:13,-9,4
18,FC Schalke 04,S04,6,0,2,4,5:23,-18,2
