#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,12,8,1,3,25:16,9,25
2,RB Leipzig,RBL,12,6,4,2,22:11,11,22
3,Bayer Leverkusen,B04,12,6,3,3,18:9,9,21
4,VfB Stuttgart,VFB,13,6,3,4,26:20,6,21
5,VfL Wolfsburg,WOB,13,5,5,3,19:13,6,20
6,Eintracht Frankfurt,SGE,12,5,4,3,25:20,5,19
7,Borussia Dortmund,BVB,13,6,1,6,25:21,4,19
8,Werder Bremen,SVW,13,4,5,4,18:19,-1,17
9,1. FC Union Berlin,FCU,12,4,4,4,14:13,1,16
10,SC Freiburg,SCF,11,4,3,4,13:18,-5,15
11,1. FC Köln,KOE,12,4,3,5,10:21,-11,15
12,Bor. Mönchengladbach,BMG,11,3,5,3,20:21,-1,14
13,FC Augsburg,FCA,12,4,2,6,12:17,-5,14
14,1899 Hoffenheim,TSG,12,3,4,5,17:24,-7,13
15,Hertha BSC,BSC,12,2,4,6,15:19,-4,10
16,1. FSV Mainz 05,M05,12,2,4,6,13:24,-11,10
17,Arminia Bielefeld,DSC,11,1,3,7,8:22,-14,6
18,FC Schalke 04,S04,11,0,4,7,8:35,-27,4
