#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,11,7,2,2,19:5,14,23
2,FC Schalke 04,S04,12,5,4,3,17:15,2,19
3,Borussia Dortmund,BVB,13,5,3,5,19:13,6,18
4,VfB Stuttgart,VFB,12,5,3,4,15:17,-2,18
5,TSV 1860 München,M60,13,5,3,5,18:23,-5,18
6,FC Hansa Rostock,ROS,12,5,2,5,14:15,-1,17
7,Hannover 96,H96,11,5,1,5,14:18,-4,16
8,Bayer Leverkusen,B04,12,4,3,5,16:18,-2,15
9,Hertha BSC,BSC,12,4,2,6,10:14,-4,14
10,VfL Bochum,BOC,12,3,4,5,20:24,-4,13
11,Energie Cottbus,FCE,12,3,4,5,13:22,-9,13
12,Hamburger SV,HSV,13,2,5,6,14:21,-7,11
13,Werder Bremen,SVW,11,3,2,6,12:20,-8,11
14,1. FC Nürnberg,FCN,12,3,2,7,13:24,-11,11
15,Arminia Bielefeld,DSC,13,1,6,6,11:23,-12,9
16,VfL Wolfsburg,WOB,12,1,3,8,9:21,-12,6
17,1. FC Kaiserslautern,FCK,11,0,5,6,10:21,-11,5
18,Bor. Mönchengladbach,BMG,12,1,1,10,7:24,-17,4
