#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,14,8,3,3,25:9,16,27
2,VfB Stuttgart,VFB,15,7,3,5,20:22,-2,24
3,FC Schalke 04,S04,15,6,5,4,21:19,2,23
4,Borussia Dortmund,BVB,15,5,5,5,20:14,6,20
5,Hertha BSC,BSC,15,6,2,7,15:18,-3,20
6,TSV 1860 München,M60,15,5,4,6,20:26,-6,19
7,Hannover 96,H96,14,6,1,7,16:22,-6,19
8,FC Hansa Rostock,ROS,14,5,2,7,14:17,-3,17
9,Werder Bremen,SVW,14,5,2,7,15:22,-7,17
10,Bayer Leverkusen,B04,14,4,3,7,16:22,-6,15
11,1. FC Nürnberg,FCN,14,4,2,8,15:26,-11,14
12,VfL Bochum,BOC,14,3,4,7,20:27,-7,13
13,Energie Cottbus,FCE,14,3,4,7,14:28,-14,13
14,Hamburger SV,HSV,15,2,6,7,15:24,-9,12
15,VfL Wolfsburg,WOB,15,2,4,9,11:23,-12,10
16,Arminia Bielefeld,DSC,15,1,7,7,11:24,-13,10
17,1. FC Kaiserslautern,FCK,14,1,6,7,15:25,-10,9
18,Bor. Mönchengladbach,BMG,15,1,2,12,9:31,-22,5
