#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,10,6,2,2,17:5,12,20
2,FC Schalke 04,S04,11,5,3,3,15:13,2,18
3,Borussia Dortmund,BVB,11,5,2,4,17:10,7,17
4,FC Hansa Rostock,ROS,10,5,2,3,13:10,3,17
5,TSV 1860 München,M60,11,5,2,4,17:16,1,17
6,VfB Stuttgart,VFB,11,4,3,4,14:17,-3,15
7,Hertha BSC,BSC,11,4,2,5,10:13,-3,14
8,Hannover 96,H96,10,4,1,5,12:17,-5,13
9,Bayer Leverkusen,B04,10,3,3,4,14:14,0,12
10,VfL Bochum,BOC,10,3,3,4,19:21,-2,12
11,1. FC Nürnberg,FCN,10,3,2,5,13:17,-4,11
12,Werder Bremen,SVW,10,3,2,5,12:17,-5,11
13,Hamburger SV,HSV,11,2,4,5,13:18,-5,10
14,Energie Cottbus,FCE,10,2,4,4,10:19,-9,10
15,Arminia Bielefeld,DSC,11,1,4,6,10:22,-12,7
16,VfL Wolfsburg,WOB,11,1,2,8,8:20,-12,5
17,1. FC Kaiserslautern,FCK,10,0,4,6,10:21,-11,4
18,Bor. Mönchengladbach,BMG,11,1,1,9,7:20,-13,4
