#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,FC Hansa Rostock,ROS,3,3,0,0,7:0,7,9
2,Bayern München,FCB,3,2,1,0,5:1,4,7
3,VfL Bochum,BOC,2,2,0,0,7:3,4,6
4,FC Schalke 04,S04,3,1,2,0,5:3,2,5
5,Hertha BSC,BSC,3,1,2,0,3:2,1,5
6,Bayer Leverkusen,B04,2,1,1,0,4:2,2,4
7,TSV 1860 München,M60,2,1,0,1,4:4,0,3
8,Bor. Mönchengladbach,BMG,2,1,0,1,2:2,0,3
9,Hannover 96,H96,3,1,0,2,5:6,-1,3
10,Energie Cottbus,FCE,2,1,0,1,3:6,-3,3
11,Werder Bremen,SVW,3,1,0,2,1:6,-5,3
12,Borussia Dortmund,BVB,2,0,2,0,1:1,0,2
13,VfB Stuttgart,VFB,3,0,2,1,3:5,-2,2
14,VfL Wolfsburg,WOB,3,0,1,2,2:4,-2,1
15,Arminia Bielefeld,DSC,2,0,1,1,3:7,-4,1
16,1. FC Kaiserslautern,FCK,3,0,1,2,1:6,-5,1
17,Hamburger SV,HSV,2,0,0,2,2:4,-2,0
18,1. FC Nürnberg,FCN,2,0,0,2,1:6,-5,0
