#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,5,3,2,0,9:2,7,11
2,FC Hansa Rostock,ROS,5,3,1,1,7:1,6,10
3,VfL Bochum,BOC,5,3,1,1,12:9,3,10
4,Bayern München,FCB,6,3,1,2,7:5,2,10
5,VfB Stuttgart,VFB,6,2,2,2,8:9,-1,8
6,FC Schalke 04,S04,6,2,2,2,7:8,-1,8
7,Hertha BSC,BSC,6,2,2,2,5:6,-1,8
8,Hannover 96,H96,5,2,1,2,10:10,0,7
9,Werder Bremen,SVW,5,2,1,2,9:11,-2,7
10,TSV 1860 München,M60,5,2,1,2,6:8,-2,7
11,Bayer Leverkusen,B04,5,1,2,2,7:8,-1,5
12,1. FC Nürnberg,FCN,5,1,1,3,5:9,-4,4
13,VfL Wolfsburg,WOB,6,1,1,4,6:11,-5,4
14,Energie Cottbus,FCE,5,1,1,3,4:13,-9,4
15,Bor. Mönchengladbach,BMG,6,1,0,5,4:8,-4,3
16,1. FC Kaiserslautern,FCK,6,0,2,4,3:10,-7,2
17,Arminia Bielefeld,DSC,6,0,2,4,4:16,-12,2
18,Hamburger SV,HSV,6,0,1,5,4:12,-8,1
