#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,29,20,6,3,59:18,41,66
2,Bayer Leverkusen,B04,29,18,7,4,59:35,24,61
3,Hannover 96,H96,29,17,2,10,42:40,2,53
4,Bayern München,FCB,29,15,7,7,61:35,26,52
5,1. FSV Mainz 05,M05,29,14,3,12,43:37,6,45
6,1. FC Nürnberg,FCN,29,12,7,10,43:38,5,43
7,Hamburger SV,HSV,29,12,6,11,44:45,-1,42
8,SC Freiburg,SCF,29,12,5,12,38:41,-3,41
9,FC Schalke 04,S04,29,11,6,12,34:33,1,39
10,1899 Hoffenheim,TSG,29,9,10,10,44:42,2,37
11,1. FC Köln,KOE,29,10,5,14,39:54,-15,35
12,1. FC Kaiserslautern,FCK,29,9,7,13,40:46,-6,34
13,Werder Bremen,SVW,29,8,10,11,39:55,-16,34
14,Eintracht Frankfurt,SGE,29,9,6,14,29:39,-10,33
15,VfB Stuttgart,VFB,29,8,6,15,49:54,-5,30
16,VfL Wolfsburg,WOB,29,6,10,13,32:42,-10,28
17,FC St. Pauli,STP,29,8,4,17,30:51,-21,28
18,Bor. Mönchengladbach,BMG,29,7,5,17,43:63,-20,26
