#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,1. FSV Mainz 05,M05,7,7,0,0,18:7,11,21
2,Borussia Dortmund,BVB,7,6,0,1,18:5,13,18
3,Hannover 96,H96,7,4,1,2,11:8,3,13
4,Bayer Leverkusen,B04,7,3,3,1,15:12,3,12
5,SC Freiburg,SCF,7,4,0,3,11:11,0,12
6,1899 Hoffenheim,TSG,7,3,2,2,13:10,3,11
7,Hamburger SV,HSV,7,3,2,2,12:11,1,11
8,VfL Wolfsburg,WOB,7,3,1,3,12:11,1,10
9,FC St. Pauli,STP,7,3,1,3,8:8,0,10
10,Eintracht Frankfurt,SGE,7,3,0,4,11:9,2,9
11,1. FC Nürnberg,FCN,7,2,3,2,7:8,-1,9
12,Bayern München,FCB,7,2,2,3,5:8,-3,8
13,Werder Bremen,SVW,7,2,2,3,11:16,-5,8
14,1. FC Kaiserslautern,FCK,7,2,1,4,9:13,-4,7
15,Bor. Mönchengladbach,BMG,7,1,3,3,11:20,-9,6
16,1. FC Köln,KOE,7,1,2,4,7:13,-6,5
17,FC Schalke 04,S04,7,1,1,5,8:14,-6,4
18,VfB Stuttgart,VFB,7,1,0,6,12:15,-3,3
