#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,22,16,4,2,47:13,34,52
2,Bayer Leverkusen,B04,22,12,6,4,44:30,14,42
3,Bayern München,FCB,22,11,6,5,46:26,20,39
4,Hannover 96,H96,22,12,2,8,30:31,-1,38
5,1. FSV Mainz 05,M05,22,12,1,9,34:26,8,37
6,SC Freiburg,SCF,22,10,4,8,29:29,0,34
7,Hamburger SV,HSV,22,10,3,9,30:31,-1,33
8,1899 Hoffenheim,TSG,22,8,8,6,39:32,7,32
9,1. FC Nürnberg,FCN,22,9,5,8,30:31,-1,32
10,FC Schalke 04,S04,22,8,5,9,27:26,1,29
11,FC St. Pauli,STP,22,8,4,10,27:35,-8,28
12,Eintracht Frankfurt,SGE,22,8,3,11,24:29,-5,27
13,1. FC Köln,KOE,22,7,4,11,29:41,-12,25
14,Werder Bremen,SVW,22,6,6,10,28:44,-16,24
15,VfL Wolfsburg,WOB,22,5,8,9,26:31,-5,23
16,1. FC Kaiserslautern,FCK,22,6,5,11,32:38,-6,23
17,VfB Stuttgart,VFB,22,5,4,13,38:43,-5,19
18,Bor. Mönchengladbach,BMG,22,4,4,14,32:56,-24,16
