#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,8,7,0,1,20:6,14,21
2,1. FSV Mainz 05,M05,8,7,0,1,18:8,10,21
3,Bayer Leverkusen,B04,8,4,3,1,18:14,4,15
4,1899 Hoffenheim,TSG,8,4,2,2,16:12,4,14
5,Hamburger SV,HSV,8,4,2,2,13:11,2,14
6,FC St. Pauli,STP,8,4,1,3,11:10,1,13
7,Hannover 96,H96,8,4,1,3,11:11,0,13
8,Eintracht Frankfurt,SGE,8,4,0,4,14:9,5,12
9,SC Freiburg,SCF,8,4,0,4,12:13,-1,12
10,Bayern München,FCB,8,3,2,3,8:8,0,11
11,Werder Bremen,SVW,8,3,2,3,13:17,-4,11
12,VfL Wolfsburg,WOB,8,3,1,4,14:14,0,10
13,1. FC Nürnberg,FCN,8,2,3,3,9:11,-2,9
14,1. FC Kaiserslautern,FCK,8,2,1,5,9:16,-7,7
15,Bor. Mönchengladbach,BMG,8,1,3,4,13:23,-10,6
16,FC Schalke 04,S04,8,1,2,5,10:16,-6,5
17,1. FC Köln,KOE,8,1,2,5,8:15,-7,5
18,VfB Stuttgart,VFB,8,1,1,6,14:17,-3,4
