#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,1899 Hoffenheim,TSG,3,3,0,0,7:1,6,9
2,1. FSV Mainz 05,M05,3,3,0,0,8:4,4,9
3,Hamburger SV,HSV,3,2,1,0,6:3,3,7
4,Hannover 96,H96,3,2,1,0,6:4,2,7
5,1. FC Kaiserslautern,FCK,3,2,0,1,6:3,3,6
6,Borussia Dortmund,BVB,3,2,0,1,5:3,2,6
7,SC Freiburg,SCF,3,2,0,1,5:5,0,6
8,Bayer Leverkusen,B04,3,1,1,1,7:8,-1,4
8,Bor. Mönchengladbach,BMG,3,1,1,1,7:8,-1,4
10,Werder Bremen,SVW,3,1,1,1,5:6,-1,4
11,Bayern München,FCB,3,1,1,1,2:3,-1,4
12,Eintracht Frankfurt,SGE,3,1,0,2,6:5,1,3
13,FC St. Pauli,STP,3,1,0,2,3:3,0,3
14,1. FC Köln,KOE,3,1,0,2,4:7,-3,3
15,1. FC Nürnberg,FCN,3,0,2,1,3:4,-1,2
16,VfL Wolfsburg,WOB,3,0,0,3,4:8,-4,0
17,FC Schalke 04,S04,3,0,0,3,2:6,-4,0
18,VfB Stuttgart,VFB,3,0,0,3,2:7,-5,0
