#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,11,10,1,0,34:9,25,31
2,RB Leipzig,RBL,11,7,3,1,23:12,11,24
3,FC Schalke 04,S04,12,6,4,2,20:14,6,22
4,VfB Stuttgart,VFB,11,7,1,3,11:7,4,22
5,1899 Hoffenheim,TSG,11,6,3,2,20:13,7,21
5,Hannover 96,H96,11,6,3,2,20:13,7,21
7,SC Freiburg,SCF,12,5,6,1,11:7,4,21
8,Bor. Mönchengladbach,BMG,12,6,2,4,15:13,2,20
9,Bayer Leverkusen,B04,11,5,4,2,20:13,7,19
10,FC Augsburg,FCA,12,5,4,3,19:13,6,19
11,Borussia Dortmund,BVB,11,5,3,3,27:16,11,18
12,Eintracht Frankfurt,SGE,12,5,3,4,18:15,3,18
13,Hertha BSC,BSC,12,4,4,4,17:18,-1,16
14,1. FSV Mainz 05,M05,11,5,1,5,15:17,-2,16
15,VfL Wolfsburg,WOB,12,2,7,3,17:18,-1,13
16,Werder Bremen,SVW,11,3,4,4,12:13,-1,13
17,Hamburger SV,HSV,12,3,3,6,10:14,-4,12
18,1. FC Köln,KOE,12,2,3,7,12:21,-9,9
