#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,16,14,2,0,55:11,44,44
2,1899 Hoffenheim,TSG,16,10,4,2,35:15,20,34
3,FC Schalke 04,S04,16,9,5,2,26:15,11,32
4,Borussia Dortmund,BVB,16,9,4,3,39:19,20,31
5,VfB Stuttgart,VFB,16,9,4,3,16:9,7,31
6,Bor. Mönchengladbach,BMG,16,8,4,4,25:19,6,28
7,RB Leipzig,RBL,16,8,4,4,30:25,5,28
8,Bayer Leverkusen,B04,16,7,5,4,26:17,9,26
9,Eintracht Frankfurt,SGE,16,7,4,5,23:19,4,25
10,Werder Bremen,SVW,16,6,6,4,20:17,3,24
11,1. FSV Mainz 05,M05,16,7,3,6,21:19,2,24
12,Hannover 96,H96,16,7,3,6,25:24,1,24
13,SC Freiburg,SCF,16,6,6,4,15:17,-2,24
14,FC Augsburg,FCA,16,6,4,6,23:22,1,22
15,Hertha BSC,BSC,16,5,7,4,21:21,0,22
16,Hamburger SV,HSV,16,5,4,7,15:18,-3,19
17,VfL Wolfsburg,WOB,16,2,8,6,19:24,-5,14
18,1. FC Köln,KOE,16,3,5,8,19:27,-8,14
