#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,12,10,2,0,34:9,25,32
2,RB Leipzig,RBL,13,7,4,2,25:15,10,25
3,FC Schalke 04,S04,13,7,4,2,21:14,7,25
4,VfB Stuttgart,VFB,12,8,1,3,12:7,5,25
5,1899 Hoffenheim,TSG,12,6,4,2,21:14,7,22
6,Hannover 96,H96,12,6,3,3,20:14,6,21
7,Eintracht Frankfurt,SGE,13,6,3,4,19:15,4,21
8,Bor. Mönchengladbach,BMG,13,6,3,4,17:15,2,21
9,SC Freiburg,SCF,13,5,6,2,11:11,0,21
10,Borussia Dortmund,BVB,12,5,4,3,28:17,11,19
11,Bayer Leverkusen,B04,12,5,4,3,20:15,5,19
12,FC Augsburg,FCA,13,5,4,4,19:15,4,19
13,1. FSV Mainz 05,M05,12,5,2,5,16:18,-2,17
14,Werder Bremen,SVW,12,4,4,4,13:13,0,16
15,Hertha BSC,BSC,12,4,4,4,17:18,-1,16
16,VfL Wolfsburg,WOB,13,2,7,4,18:20,-2,13
17,Hamburger SV,HSV,13,3,4,6,10:14,-4,13
18,1. FC Köln,KOE,13,2,3,8,14:24,-10,9
