#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,10,9,1,0,32:8,24,28
2,RB Leipzig,RBL,10,6,3,1,21:12,9,21
3,Bor. Mönchengladbach,BMG,11,6,2,3,15:12,3,20
4,Bayer Leverkusen,B04,10,5,4,1,20:11,9,19
5,FC Augsburg,FCA,11,5,4,2,19:12,7,19
6,FC Schalke 04,S04,11,5,4,2,18:13,5,19
7,VfB Stuttgart,VFB,10,6,1,3,10:7,3,19
8,Hannover 96,H96,10,5,3,2,18:12,6,18
9,1899 Hoffenheim,TSG,10,5,3,2,16:11,5,18
10,SC Freiburg,SCF,11,4,6,1,10:7,3,18
11,Hertha BSC,BSC,11,4,4,3,17:16,1,16
12,1. FSV Mainz 05,M05,11,5,1,5,15:17,-2,16
13,Borussia Dortmund,BVB,10,4,3,3,25:16,9,15
14,VfL Wolfsburg,WOB,11,2,7,2,16:16,0,13
15,Eintracht Frankfurt,SGE,10,3,3,4,12:12,0,12
16,Hamburger SV,HSV,11,3,3,5,9:12,-3,12
17,Werder Bremen,SVW,10,2,4,4,9:12,-3,10
18,1. FC Köln,KOE,11,2,2,7,11:20,-9,8
