#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Werder Bremen,SVW,8,7,0,1,20:9,11,21
2,Borussia Dortmund,BVB,8,6,1,1,23:5,18,19
3,Bayern München,FCB,8,6,0,2,27:3,24,18
4,FC Schalke 04,S04,8,6,0,2,21:9,12,18
5,Bor. Mönchengladbach,BMG,8,5,3,0,17:6,11,18
6,Hannover 96,H96,9,4,5,0,14:10,4,17
7,VfB Stuttgart,VFB,9,4,2,3,15:9,6,14
8,1. FC Köln,KOE,9,4,2,3,14:10,4,14
9,VfL Wolfsburg,WOB,7,4,1,2,13:9,4,13
10,1899 Hoffenheim,TSG,7,3,3,1,8:5,3,12
11,Bayer Leverkusen,B04,7,3,2,2,9:8,1,11
12,1. FSV Mainz 05,M05,9,3,1,5,12:17,-5,10
13,Hamburger SV,HSV,8,2,3,3,12:11,1,9
14,Hertha BSC,BSC,8,2,3,3,11:10,1,9
15,1. FC Nürnberg,FCN,8,2,3,3,10:12,-2,9
16,FC Augsburg,FCA,8,2,3,3,8:11,-3,9
17,SC Freiburg,SCF,8,2,2,4,10:10,0,8
18,1. FC Kaiserslautern,FCK,7,2,2,3,6:10,-4,8
