#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,14,12,0,2,45:5,40,36
2,Borussia Dortmund,BVB,14,11,2,1,37:12,25,35
3,FC Schalke 04,S04,14,11,1,2,39:12,27,34
4,Hannover 96,H96,14,8,6,0,27:16,11,30
5,Bor. Mönchengladbach,BMG,14,8,5,1,26:10,16,29
6,VfL Wolfsburg,WOB,14,9,2,3,24:16,8,29
7,Werder Bremen,SVW,14,8,3,3,26:16,10,27
8,VfB Stuttgart,VFB,14,7,3,4,25:13,12,24
9,FC Augsburg,FCA,14,5,6,3,17:15,2,21
10,Bayer Leverkusen,B04,14,6,3,5,21:20,1,21
11,1. FSV Mainz 05,M05,14,6,2,6,23:23,0,20
12,SC Freiburg,SCF,14,5,4,5,18:17,1,19
13,1899 Hoffenheim,TSG,14,3,9,2,15:13,2,18
14,1. FC Nürnberg,FCN,14,5,3,6,16:19,-3,18
15,1. FC Köln,KOE,14,5,2,7,17:23,-6,17
16,Hertha BSC,BSC,14,3,3,8,14:24,-10,12
17,1. FC Kaiserslautern,FCK,14,2,5,7,9:19,-10,11
18,Hamburger SV,HSV,14,2,5,7,17:28,-11,11
