#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,5,4,0,1,19:1,18,12
2,Werder Bremen,SVW,5,4,0,1,11:6,5,12
3,Bor. Mönchengladbach,BMG,5,3,2,0,9:4,5,11
4,Hannover 96,H96,5,3,2,0,9:6,3,11
5,Borussia Dortmund,BVB,4,3,0,1,10:3,7,9
6,VfB Stuttgart,VFB,5,3,0,2,9:3,6,9
7,FC Schalke 04,S04,5,3,0,2,11:7,4,9
8,VfL Wolfsburg,WOB,4,3,0,1,5:3,2,9
9,Hertha BSC,BSC,4,2,1,1,6:3,3,7
10,1899 Hoffenheim,TSG,4,2,1,1,5:3,2,7
11,1. FC Köln,KOE,5,2,1,2,6:6,0,7
12,Bayer Leverkusen,B04,4,2,1,1,5:5,0,7
13,SC Freiburg,SCF,5,2,0,3,7:6,1,6
14,1. FC Nürnberg,FCN,4,1,2,1,6:6,0,5
15,1. FC Kaiserslautern,FCK,4,1,1,2,4:7,-3,4
16,1. FSV Mainz 05,M05,5,1,0,4,5:11,-6,3
17,FC Augsburg,FCA,4,0,2,2,3:8,-5,2
18,Hamburger SV,HSV,4,0,1,3,6:9,-3,1
