#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,12,10,1,1,32:8,24,31
2,Bayern München,FCB,12,10,0,2,36:3,33,30
3,FC Schalke 04,S04,12,9,1,2,34:11,23,28
4,Bor. Mönchengladbach,BMG,12,8,4,0,25:8,17,28
5,Hannover 96,H96,12,6,6,0,21:14,7,24
6,Werder Bremen,SVW,11,7,2,2,22:12,10,23
7,VfL Wolfsburg,WOB,12,7,2,3,19:13,6,23
8,Bayer Leverkusen,B04,12,6,3,3,20:16,4,21
9,VfB Stuttgart,VFB,12,6,2,4,24:13,11,20
10,1. FC Nürnberg,FCN,12,5,3,4,15:15,0,18
11,1899 Hoffenheim,TSG,12,3,8,1,13:10,3,17
12,1. FSV Mainz 05,M05,12,5,2,5,20:19,1,17
13,SC Freiburg,SCF,13,4,4,5,16:17,-1,16
14,FC Augsburg,FCA,11,3,5,3,13:13,0,14
15,1. FC Köln,KOE,12,4,2,6,15:17,-2,14
16,Hertha BSC,BSC,12,3,3,6,13:14,-1,12
17,1. FC Kaiserslautern,FCK,12,2,5,5,8:14,-6,11
18,Hamburger SV,HSV,13,2,5,6,16:25,-9,11
