#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,13,9,2,2,37:15,22,29
2,RB Leipzig,RBL,14,8,4,2,35:13,22,28
3,Bayer Leverkusen,B04,14,9,1,4,27:19,8,28
4,Borussia Dortmund,BVB,14,7,3,4,29:23,6,24
5,Bor. Mönchengladbach,BMG,13,7,2,4,22:15,7,23
6,VfL Wolfsburg,WOB,13,6,3,4,20:18,2,21
7,1899 Hoffenheim,TSG,13,5,5,3,17:13,4,20
8,Hertha BSC,BSC,13,5,4,4,21:20,1,19
9,SC Freiburg,SCF,14,4,5,5,19:22,-3,17
10,FC Schalke 04,S04,13,4,4,5,15:22,-7,16
11,Werder Bremen,SVW,14,4,4,6,20:29,-9,16
12,1. FC Köln,KOE,13,4,1,8,19:29,-10,13
13,1. FSV Mainz 05,M05,13,4,1,8,21:34,-13,13
14,FC Augsburg,FCA,14,3,3,8,15:31,-16,12
15,Fortuna Düsseldorf,F95,14,2,5,7,16:29,-13,11
16,1. FC Union Berlin,FCU,14,3,2,9,14:29,-15,11
17,SC Paderborn 07,SCP,13,2,4,7,13:23,-10,10
18,Eintracht Frankfurt,SGE,14,3,1,10,16:30,-14,10
