#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,11,7,2,2,29:15,14,23
2,RB Leipzig,RBL,11,6,3,2,25:13,12,21
3,Bayer Leverkusen,B04,11,7,0,4,19:16,3,21
4,Bor. Mönchengladbach,BMG,11,5,2,4,16:12,4,17
5,1899 Hoffenheim,TSG,10,5,2,3,14:10,4,17
6,VfL Wolfsburg,WOB,11,5,2,4,16:15,1,17
7,FC Schalke 04,S04,11,4,4,3,15:15,0,16
8,SC Freiburg,SCF,12,4,4,4,18:20,-2,16
9,Borussia Dortmund,BVB,11,4,3,4,23:22,1,15
10,Hertha BSC,BSC,11,4,3,4,15:17,-2,15
11,1. FSV Mainz 05,M05,11,4,0,7,19:28,-9,12
12,Werder Bremen,SVW,12,3,3,6,17:27,-10,12
13,SC Paderborn 07,SCP,10,2,3,5,11:18,-7,9
14,FC Augsburg,FCA,11,2,3,6,12:27,-15,9
15,1. FC Union Berlin,FCU,11,2,2,7,11:21,-10,8
16,Eintracht Frankfurt,SGE,11,2,1,8,11:21,-10,7
17,1. FC Köln,KOE,11,2,1,8,12:28,-16,7
18,Fortuna Düsseldorf,F95,11,1,3,7,11:26,-15,6
