#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,RB Leipzig,RBL,11,6,3,2,25:13,12,21
2,Bayern München,FCB,10,6,2,2,25:14,11,20
3,Bayer Leverkusen,B04,10,6,0,4,16:14,2,18
4,1899 Hoffenheim,TSG,10,5,2,3,14:10,4,17
5,Borussia Dortmund,BVB,11,4,3,4,23:22,1,15
6,FC Schalke 04,S04,10,4,3,3,15:15,0,15
7,SC Freiburg,SCF,11,4,3,4,17:19,-2,15
8,Bor. Mönchengladbach,BMG,10,4,2,4,12:11,1,14
9,VfL Wolfsburg,WOB,10,4,2,4,13:13,0,14
10,Hertha BSC,BSC,10,3,3,4,13:16,-3,12
11,Werder Bremen,SVW,11,3,3,5,17:24,-7,12
12,1. FSV Mainz 05,M05,11,4,0,7,19:28,-9,12
13,SC Paderborn 07,SCP,10,2,3,5,11:18,-7,9
14,FC Augsburg,FCA,11,2,3,6,12:27,-15,9
15,1. FC Union Berlin,FCU,11,2,2,7,11:21,-10,8
16,Eintracht Frankfurt,SGE,10,2,1,7,11:17,-6,7
17,1. FC Köln,KOE,11,2,1,8,12:28,-16,7
18,Fortuna Düsseldorf,F95,11,1,3,7,11:26,-15,6
