#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,9,5,3,1,24:8,16,18
2,Eintracht Frankfurt,SGE,7,4,2,1,14:11,3,14
3,SC Freiburg,SCF,9,4,2,3,13:18,-5,14
4,1. FSV Mainz 05,M05,9,4,1,4,12:16,-4,13
5,VfL Wolfsburg,WOB,8,3,2,3,9:10,-1,11
6,Werder Bremen,SVW,8,3,2,3,12:21,-9,11
7,FC Augsburg,FCA,8,3,1,4,14:15,-1,10
8,1. FC Union Berlin,FCU,8,3,1,4,10:14,-4,10
9,Bayer Leverkusen,B04,8,3,1,4,11:17,-6,10
10,RB Leipzig,RBL,8,2,3,3,11:16,-5,9
11,Borussia Dortmund,BVB,8,3,0,5,10:16,-6,9
12,1899 Hoffenheim,TSG,8,2,2,4,12:13,-1,8
13,1. FC Köln,KOE,8,1,3,4,10:20,-10,6
14,Bor. Mönchengladbach,BMG,7,0,4,3,8:14,-6,4
14,Hertha BSC,BSC,8,1,1,6,8:14,-6,4
16,VfB Stuttgart,VFB,7,0,3,4,7:17,-10,3
17,VfL Bochum,BOC,8,1,0,7,5:22,-17,3
18,FC Schalke 04,S04,8,0,2,6,4:16,-12,2
