#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,9,5,3,1,24:8,16,18
2,Eintracht Frankfurt,SGE,8,4,3,1,15:12,3,15
3,VfL Wolfsburg,WOB,9,4,2,3,14:10,4,14
4,SC Freiburg,SCF,9,4,2,3,13:18,-5,14
5,1. FC Union Berlin,FCU,9,4,1,4,12:15,-3,13
6,1. FSV Mainz 05,M05,9,4,1,4,12:16,-4,13
7,RB Leipzig,RBL,9,3,3,3,17:17,0,12
8,Borussia Dortmund,BVB,9,4,0,5,12:17,-5,12
9,Werder Bremen,SVW,8,3,2,3,12:21,-9,11
10,FC Augsburg,FCA,8,3,1,4,14:15,-1,10
11,Bayer Leverkusen,B04,8,3,1,4,11:17,-6,10
12,1899 Hoffenheim,TSG,8,2,2,4,12:13,-1,8
13,1. FC Köln,KOE,9,1,4,4,11:21,-10,7
14,Hertha BSC,BSC,8,1,1,6,8:14,-6,4
15,Bor. Mönchengladbach,BMG,8,0,4,4,8:15,-7,4
16,VfB Stuttgart,VFB,8,0,4,4,9:19,-10,4
17,VfL Bochum,BOC,9,1,0,8,5:24,-19,3
18,FC Schalke 04,S04,8,0,2,6,4:16,-12,2
