#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,SC Freiburg,SCF,4,3,1,0,8:2,6,10
2,1. FSV Mainz 05,M05,4,3,0,1,6:6,0,9
3,Werder Bremen,SVW,4,2,2,0,8:5,3,8
4,Bayern München,FCB,4,2,1,1,14:3,11,7
5,1. FC Union Berlin,FCU,3,2,1,0,7:1,6,7
6,Eintracht Frankfurt,SGE,3,2,1,0,8:5,3,7
7,1. FC Köln,KOE,4,1,3,0,8:6,2,6
8,FC Augsburg,FCA,3,2,0,1,3:2,1,6
9,Borussia Dortmund,BVB,3,2,0,1,4:4,0,6
10,Bayer Leverkusen,B04,3,1,1,1,5:3,2,4
11,Hertha BSC,BSC,4,1,1,2,4:5,-1,4
12,1899 Hoffenheim,TSG,3,1,0,2,4:4,0,3
12,VfB Stuttgart,VFB,3,0,3,0,4:4,0,3
14,Bor. Mönchengladbach,BMG,3,0,3,0,3:3,0,3
15,VfL Wolfsburg,WOB,4,1,0,3,1:6,-5,3
16,FC Schalke 04,S04,4,0,2,2,2:5,-3,2
17,RB Leipzig,RBL,4,0,1,3,2:10,-8,1
18,VfL Bochum,BOC,3,0,0,3,3:7,-4,0
