#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,8,5,2,1,23:7,16,17
2,Eintracht Frankfurt,SGE,7,4,2,1,14:11,3,14
3,SC Freiburg,SCF,8,4,2,2,13:12,1,14
4,1. FSV Mainz 05,M05,8,4,0,4,11:15,-4,12
5,VfL Wolfsburg,WOB,8,3,2,3,9:10,-1,11
6,Werder Bremen,SVW,7,3,2,2,11:14,-3,11
7,FC Augsburg,FCA,7,3,1,3,11:11,0,10
8,1. FC Union Berlin,FCU,8,3,1,4,10:14,-4,10
9,RB Leipzig,RBL,8,2,3,3,11:16,-5,9
10,Borussia Dortmund,BVB,8,3,0,5,10:16,-6,9
11,1899 Hoffenheim,TSG,7,2,2,3,11:10,1,8
12,Bayer Leverkusen,B04,7,2,1,4,8:15,-7,7
13,1. FC Köln,KOE,8,1,3,4,10:20,-10,6
14,Hertha BSC,BSC,7,1,1,5,7:11,-4,4
15,Bor. Mönchengladbach,BMG,7,0,4,3,8:14,-6,4
16,VfB Stuttgart,VFB,7,0,3,4,7:17,-10,3
17,VfL Bochum,BOC,8,1,0,7,5:22,-17,3
18,FC Schalke 04,S04,7,0,2,5,4:13,-9,2
