#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,17,10,3,4,39:21,18,33
2,Borussia Dortmund,BVB,17,8,3,6,28:27,1,27
3,RB Leipzig,RBL,17,7,4,6,26:23,3,25
4,SC Freiburg,SCF,17,7,4,6,23:31,-8,25
5,VfL Wolfsburg,WOB,17,7,3,7,23:23,0,24
6,Bayer Leverkusen,B04,17,6,5,6,22:26,-4,23
7,1. FC Union Berlin,FCU,17,7,2,8,21:27,-6,23
8,1. FSV Mainz 05,M05,17,6,4,7,23:30,-7,22
9,Werder Bremen,SVW,17,5,4,8,25:36,-11,19
10,1. FC Köln,KOE,17,4,7,6,21:34,-13,19
11,Eintracht Frankfurt,SGE,17,4,6,7,23:34,-11,18
12,1899 Hoffenheim,TSG,17,3,4,10,20:28,-8,13
13,FC Augsburg,FCA,17,3,3,11,26:39,-13,12
14,VfB Stuttgart,VFB,17,2,6,9,22:35,-13,12
15,FC Schalke 04,S04,17,2,5,10,12:35,-23,11
16,Bor. Mönchengladbach,BMG,17,1,7,9,19:37,-18,10
17,VfL Bochum,BOC,17,2,3,12,12:40,-28,9
18,Hertha BSC,BSC,17,2,2,13,18:42,-24,8
