#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,7,4,2,1,21:7,14,14
2,SC Freiburg,SCF,8,4,2,2,13:12,1,14
3,Eintracht Frankfurt,SGE,6,4,1,1,13:10,3,13
4,1. FSV Mainz 05,M05,8,4,0,4,11:15,-4,12
5,Werder Bremen,SVW,7,3,2,2,11:14,-3,11
6,FC Augsburg,FCA,7,3,1,3,11:11,0,10
7,1. FC Union Berlin,FCU,7,3,1,3,9:10,-1,10
8,Borussia Dortmund,BVB,7,3,0,4,8:12,-4,9
9,1899 Hoffenheim,TSG,7,2,2,3,11:10,1,8
10,VfL Wolfsburg,WOB,7,2,2,3,7:9,-2,8
11,Bayer Leverkusen,B04,7,2,1,4,8:15,-7,7
12,RB Leipzig,RBL,7,1,3,3,9:15,-6,6
13,1. FC Köln,KOE,7,1,3,3,10:18,-8,6
14,Hertha BSC,BSC,7,1,1,5,7:11,-4,4
15,Bor. Mönchengladbach,BMG,7,0,4,3,8:14,-6,4
16,VfB Stuttgart,VFB,6,0,3,3,7:15,-8,3
17,FC Schalke 04,S04,7,0,2,5,4:13,-9,2
18,VfL Bochum,BOC,7,0,0,7,4:22,-18,0
