#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,11,6,3,2,30:13,17,21
2,Borussia Dortmund,BVB,12,7,0,5,17:17,0,21
3,1. FC Union Berlin,FCU,12,6,1,5,16:19,-3,19
4,VfL Wolfsburg,WOB,12,5,3,4,17:12,5,18
5,SC Freiburg,SCF,11,5,2,4,16:23,-7,17
6,RB Leipzig,RBL,11,4,4,3,20:17,3,16
7,Eintracht Frankfurt,SGE,11,4,4,3,17:18,-1,16
8,1. FSV Mainz 05,M05,11,5,1,5,16:20,-4,16
9,Bayer Leverkusen,B04,11,4,2,5,15:20,-5,14
10,Werder Bremen,SVW,10,4,2,4,14:23,-9,14
11,FC Augsburg,FCA,11,3,1,7,16:23,-7,10
12,1899 Hoffenheim,TSG,10,2,2,6,14:19,-5,8
13,1. FC Köln,KOE,11,1,5,5,11:24,-13,8
14,Bor. Mönchengladbach,BMG,11,1,4,6,13:24,-11,7
15,Hertha BSC,BSC,10,1,1,8,9:21,-12,4
16,FC Schalke 04,S04,10,0,4,6,4:16,-12,4
17,VfB Stuttgart,VFB,11,0,4,7,12:25,-13,4
18,VfL Bochum,BOC,12,1,0,11,7:35,-28,3
