#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Hertha BSC,BSC,5,4,1,0,12:4,8,13
2,Arminia Bielefeld,DSC,6,4,1,1,15:8,7,13
3,Bayern München,FCB,6,4,1,1,10:4,6,13
4,Bor. Mönchengladbach,BMG,6,4,0,2,7:5,2,12
5,FC Schalke 04,S04,5,3,2,0,9:4,5,11
6,Werder Bremen,SVW,5,3,1,1,11:6,5,10
7,VfB Stuttgart,VFB,6,3,1,2,10:7,3,10
8,Eintracht Frankfurt,SGE,5,2,3,0,8:5,3,9
9,Bayer Leverkusen,B04,5,2,2,1,9:5,4,8
10,Energie Cottbus,FCE,6,2,2,2,9:7,2,8
11,Borussia Dortmund,BVB,6,1,5,0,6:5,1,8
12,VfL Wolfsburg,WOB,5,2,2,1,4:3,1,8
13,1. FC Nürnberg,FCN,6,1,4,1,6:6,0,7
14,Alemannia Aachen,AAC,5,2,0,3,9:10,-1,6
15,1. FSV Mainz 05,M05,6,1,2,3,7:14,-7,5
16,Hamburger SV,HSV,5,0,4,1,4:5,-1,4
17,VfL Bochum,BOC,6,1,0,5,4:14,-10,3
18,Hannover 96,H96,5,0,2,3,4:11,-7,2
