#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,FC Schalke 04,S04,15,11,2,2,27:10,17,35
2,Werder Bremen,SVW,16,11,1,4,32:16,16,34
3,Bayern München,FCB,16,10,4,2,24:12,12,34
4,VfB Stuttgart,VFB,15,10,3,2,26:12,14,33
5,1. FC Nürnberg,FCN,16,8,7,1,26:14,12,31
6,Hertha BSC,BSC,15,8,3,4,26:18,8,27
7,Arminia Bielefeld,DSC,16,7,4,5,26:23,3,25
8,Bayer Leverkusen,B04,15,7,3,5,25:20,5,24
9,VfL Wolfsburg,WOB,15,6,6,3,22:18,4,24
10,Energie Cottbus,FCE,16,6,5,5,21:19,2,23
11,VfL Bochum,BOC,16,7,1,8,21:27,-6,22
12,Borussia Dortmund,BVB,16,5,6,5,17:17,0,21
13,Bor. Mönchengladbach,BMG,15,5,5,5,14:13,1,20
14,1. FSV Mainz 05,M05,16,5,4,7,17:28,-11,19
15,Hamburger SV,HSV,15,3,9,3,18:16,2,18
16,Hannover 96,H96,15,4,6,5,21:21,0,18
17,Alemannia Aachen,AAC,16,5,3,8,26:35,-9,18
18,Eintracht Frankfurt,SGE,15,4,5,6,16:28,-12,17
