#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,FC Schalke 04,S04,17,13,2,2,30:11,19,41
2,VfB Stuttgart,VFB,17,12,3,2,30:13,17,39
3,Bayern München,FCB,17,11,4,2,29:14,15,37
4,Werder Bremen,SVW,17,11,1,5,33:18,15,34
5,1. FC Nürnberg,FCN,17,8,7,2,26:16,10,31
6,Arminia Bielefeld,DSC,17,8,4,5,29:24,5,28
7,Bayer Leverkusen,B04,17,8,3,6,28:23,5,27
8,Hertha BSC,BSC,17,8,3,6,29:25,4,27
9,Borussia Dortmund,BVB,17,6,6,5,19:17,2,24
10,VfL Wolfsburg,WOB,17,6,6,5,22:22,0,24
11,Energie Cottbus,FCE,17,6,5,6,21:22,-1,23
12,VfL Bochum,BOC,17,7,1,9,23:30,-7,22
13,1. FSV Mainz 05,M05,17,6,4,7,20:28,-8,22
14,Hamburger SV,HSV,17,4,9,4,22:19,3,21
15,Hannover 96,H96,17,5,6,6,23:24,-1,21
16,Bor. Mönchengladbach,BMG,17,5,6,6,15:16,-1,21
17,Eintracht Frankfurt,SGE,17,5,5,7,21:30,-9,20
18,Alemannia Aachen,AAC,17,5,4,8,28:37,-9,19
