#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,FC Schalke 04,S04,8,6,2,0,18:6,12,20
2,Hertha BSC,BSC,8,6,2,0,18:8,10,20
3,Bayern München,FCB,9,6,2,1,15:7,8,20
4,Werder Bremen,SVW,9,6,1,2,20:11,9,19
5,VfB Stuttgart,VFB,8,5,1,2,12:7,5,16
6,Arminia Bielefeld,DSC,9,4,3,2,15:9,6,15
7,Bayer Leverkusen,B04,8,4,2,2,16:10,6,14
8,1. FC Nürnberg,FCN,9,3,5,1,12:9,3,14
9,Bor. Mönchengladbach,BMG,8,4,1,3,8:7,1,13
10,VfL Bochum,BOC,9,4,0,5,12:18,-6,12
11,Borussia Dortmund,BVB,9,2,5,2,9:9,0,11
12,VfL Wolfsburg,WOB,8,2,4,2,6:6,0,10
13,Eintracht Frankfurt,SGE,8,2,4,2,11:15,-4,10
14,Energie Cottbus,FCE,9,2,3,4,11:12,-1,9
15,Alemannia Aachen,AAC,9,2,3,4,17:19,-2,9
16,1. FSV Mainz 05,M05,9,1,4,4,7:18,-11,7
17,Hamburger SV,HSV,8,0,6,2,6:8,-2,6
18,Hannover 96,H96,8,1,3,4,7:14,-7,6
