#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Hertha BSC,BSC,9,7,2,0,20:9,11,23
2,Werder Bremen,SVW,10,7,1,2,23:11,12,22
3,FC Schalke 04,S04,8,6,2,0,18:6,12,20
4,Bayern München,FCB,9,6,2,1,15:7,8,20
5,1. FC Nürnberg,FCN,10,4,5,1,16:10,6,17
6,Arminia Bielefeld,DSC,10,4,4,2,16:10,6,16
7,VfB Stuttgart,VFB,8,5,1,2,12:7,5,16
8,Bayer Leverkusen,B04,8,4,2,2,16:10,6,14
9,Borussia Dortmund,BVB,10,3,5,2,12:11,1,14
10,Bor. Mönchengladbach,BMG,8,4,1,3,8:7,1,13
11,Energie Cottbus,FCE,10,3,3,4,14:13,1,12
12,VfL Bochum,BOC,10,4,0,6,12:19,-7,12
13,VfL Wolfsburg,WOB,8,2,4,2,6:6,0,10
14,Eintracht Frankfurt,SGE,9,2,4,3,12:18,-6,10
15,Alemannia Aachen,AAC,10,2,3,5,19:22,-3,9
16,1. FSV Mainz 05,M05,9,1,4,4,7:18,-11,7
17,Hamburger SV,HSV,8,0,6,2,6:8,-2,6
18,Hannover 96,H96,8,1,3,4,7:14,-7,6
