#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,FC Schalke 04,S04,10,8,2,0,22:7,15,26
2,Hertha BSC,BSC,10,8,2,0,22:10,12,26
3,Bayern München,FCB,11,7,3,1,16:7,9,24
4,Werder Bremen,SVW,11,7,1,3,23:13,10,22
5,VfB Stuttgart,VFB,10,7,1,2,19:10,9,22
6,1. FC Nürnberg,FCN,11,5,5,1,19:10,9,20
7,Arminia Bielefeld,DSC,11,4,4,3,16:12,4,16
8,Bayer Leverkusen,B04,10,4,3,3,18:14,4,15
9,Bor. Mönchengladbach,BMG,10,4,3,3,8:7,1,15
10,VfL Wolfsburg,WOB,10,3,5,2,11:10,1,14
11,Borussia Dortmund,BVB,11,3,5,3,12:12,0,14
12,Energie Cottbus,FCE,11,3,4,4,14:13,1,13
13,1. FSV Mainz 05,M05,11,3,4,4,12:19,-7,13
14,VfL Bochum,BOC,11,4,0,7,12:21,-9,12
15,Eintracht Frankfurt,SGE,10,2,5,3,12:18,-6,11
16,Hamburger SV,HSV,10,1,7,2,10:9,1,10
17,Hannover 96,H96,10,2,4,4,14:16,-2,10
18,Alemannia Aachen,AAC,11,2,3,6,20:26,-6,9
