#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,VfB Stuttgart,VFB,34,21,7,6,61:37,24,70
2,FC Schalke 04,S04,34,21,5,8,53:32,21,68
3,Werder Bremen,SVW,34,20,6,8,76:40,36,66
4,Bayern München,FCB,34,18,6,10,55:40,15,60
5,Bayer Leverkusen,B04,34,15,6,13,54:49,5,51
6,1. FC Nürnberg,FCN,34,11,15,8,43:32,11,48
7,Hamburger SV,HSV,34,10,15,9,43:37,6,45
8,VfL Bochum,BOC,34,13,6,15,49:50,-1,45
9,Borussia Dortmund,BVB,34,12,8,14,41:43,-2,44
10,Hertha BSC,BSC,34,12,8,14,50:55,-5,44
11,Hannover 96,H96,34,12,8,14,41:50,-9,44
12,Arminia Bielefeld,DSC,34,11,9,14,47:49,-2,42
13,Energie Cottbus,FCE,34,11,8,15,38:49,-11,41
14,Eintracht Frankfurt,SGE,34,9,13,12,46:58,-12,40
15,VfL Wolfsburg,WOB,34,8,13,13,37:45,-8,37
16,1. FSV Mainz 05,M05,34,8,10,16,34:57,-23,34
17,Alemannia Aachen,AAC,34,9,7,18,46:70,-24,34
18,Bor. Mönchengladbach,BMG,34,6,8,20,23:44,-21,26
