#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,FC Schalke 04,S04,27,16,5,6,42:27,15,53
2,Werder Bremen,SVW,27,15,6,6,61:33,28,51
3,VfB Stuttgart,VFB,27,14,7,6,45:31,14,49
4,Bayern München,FCB,27,14,5,8,41:31,10,47
5,Bayer Leverkusen,B04,27,12,6,9,43:36,7,42
6,1. FC Nürnberg,FCN,27,9,14,4,38:25,13,41
7,Hannover 96,H96,27,9,8,10,33:39,-6,35
8,Hertha BSC,BSC,27,9,7,11,37:44,-7,34
9,Alemannia Aachen,AAC,27,9,6,12,42:48,-6,33
10,Hamburger SV,HSV,27,6,14,7,30:27,3,32
11,VfL Wolfsburg,WOB,27,7,11,9,27:30,-3,32
12,Energie Cottbus,FCE,27,8,8,11,29:36,-7,32
13,Eintracht Frankfurt,SGE,27,6,13,8,34:45,-11,31
14,VfL Bochum,BOC,27,8,6,13,32:42,-10,30
15,1. FSV Mainz 05,M05,27,7,9,11,24:40,-16,30
16,Arminia Bielefeld,DSC,27,7,8,12,32:36,-4,29
17,Borussia Dortmund,BVB,27,7,8,12,29:38,-9,29
18,Bor. Mönchengladbach,BMG,27,6,7,14,22:33,-11,25
