#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,FC Schalke 04,S04,20,14,3,3,36:19,17,45
2,Werder Bremen,SVW,20,13,3,4,52:24,28,42
3,VfB Stuttgart,VFB,20,11,5,4,33:25,8,38
4,Bayern München,FCB,20,10,4,6,32:25,7,34
5,Hertha BSC,BSC,20,9,6,5,32:31,1,33
6,1. FC Nürnberg,FCN,20,6,12,2,28:17,11,30
7,Bayer Leverkusen,B04,20,8,4,8,33:31,2,28
8,Hannover 96,H96,20,7,5,8,25:30,-5,26
9,Borussia Dortmund,BVB,20,6,7,7,24:25,-1,25
10,Arminia Bielefeld,DSC,20,5,8,7,26:25,1,23
11,VfL Wolfsburg,WOB,20,5,8,7,18:22,-4,23
12,Energie Cottbus,FCE,20,5,7,8,22:26,-4,22
13,Eintracht Frankfurt,SGE,20,4,10,6,25:33,-8,22
14,VfL Bochum,BOC,20,5,5,10,22:31,-9,20
15,Alemannia Aachen,AAC,20,5,4,11,32:42,-10,19
16,Bor. Mönchengladbach,BMG,20,5,4,11,16:26,-10,19
17,1. FSV Mainz 05,M05,20,3,9,8,13:30,-17,18
18,Hamburger SV,HSV,20,1,12,7,19:26,-7,15
