#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Werder Bremen,SVW,15,9,3,3,39:19,20,30
2,FC Schalke 04,S04,15,9,3,3,25:16,9,30
3,VfB Stuttgart,VFB,15,8,4,3,27:19,8,28
4,Bayern München,FCB,15,8,3,4,24:18,6,27
5,Hertha BSC,BSC,15,6,6,3,26:22,4,24
6,Borussia Dortmund,BVB,15,5,7,3,19:16,3,22
7,Arminia Bielefeld,DSC,15,5,6,4,22:17,5,21
8,Eintracht Frankfurt,SGE,15,4,8,3,20:21,-1,20
9,1. FC Nürnberg,FCN,15,3,10,2,18:15,3,19
10,Bayer Leverkusen,B04,15,5,4,6,24:22,2,19
11,VfL Wolfsburg,WOB,15,4,7,4,10:12,-2,19
12,Hannover 96,H96,15,5,4,6,14:22,-8,19
13,Energie Cottbus,FCE,15,4,4,7,17:22,-5,16
14,Alemannia Aachen,AAC,15,4,3,8,23:29,-6,15
15,VfL Bochum,BOC,15,4,3,8,20:29,-9,15
16,Bor. Mönchengladbach,BMG,15,4,2,9,12:20,-8,14
17,Hamburger SV,HSV,15,1,8,6,13:19,-6,11
18,1. FSV Mainz 05,M05,15,1,7,7,10:25,-15,10
