#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,FC Schalke 04,S04,21,15,3,3,38:19,19,48
2,Werder Bremen,SVW,21,13,3,5,53:28,25,42
3,VfB Stuttgart,VFB,21,12,5,4,37:26,11,41
4,Bayern München,FCB,21,11,4,6,33:25,8,37
5,1. FC Nürnberg,FCN,21,7,12,2,30:17,13,33
6,Hertha BSC,BSC,21,9,6,6,32:33,-1,33
7,Bayer Leverkusen,B04,21,8,5,8,35:33,2,29
8,Hannover 96,H96,21,7,6,8,27:32,-5,27
9,Borussia Dortmund,BVB,21,6,7,8,24:28,-4,25
10,VfL Wolfsburg,WOB,21,5,9,7,20:24,-4,24
11,Arminia Bielefeld,DSC,21,5,8,8,26:26,0,23
12,Eintracht Frankfurt,SGE,21,4,11,6,27:35,-8,23
13,Energie Cottbus,FCE,21,5,7,9,23:30,-7,22
14,1. FSV Mainz 05,M05,21,4,9,8,17:31,-14,21
15,Alemannia Aachen,AAC,21,5,5,11,32:42,-10,20
16,Bor. Mönchengladbach,BMG,21,5,5,11,16:26,-10,20
17,VfL Bochum,BOC,21,5,5,11,22:33,-11,20
18,Hamburger SV,HSV,21,2,12,7,22:26,-4,18
