#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Hertha BSC,BSC,6,2,4,0,10:4,6,10
2,1. FC Nürnberg,FCN,6,2,4,0,7:3,4,10
3,Werder Bremen,SVW,6,3,1,2,12:9,3,10
4,Bayern München,FCB,6,3,1,2,7:5,2,10
5,FC Schalke 04,S04,6,3,1,2,7:6,1,10
6,Alemannia Aachen,AAC,6,3,0,3,10:9,1,9
7,Bor. Mönchengladbach,BMG,6,3,0,3,6:8,-2,9
8,Bayer Leverkusen,B04,6,2,2,2,10:8,2,8
9,Eintracht Frankfurt,SGE,6,1,5,0,8:6,2,8
10,Borussia Dortmund,BVB,6,2,2,2,7:7,0,8
11,Energie Cottbus,FCE,6,2,2,2,7:8,-1,8
12,VfB Stuttgart,VFB,6,2,2,2,10:13,-3,8
13,Arminia Bielefeld,DSC,6,2,1,3,9:9,0,7
14,1. FSV Mainz 05,M05,6,1,4,1,6:7,-1,7
15,VfL Wolfsburg,WOB,6,1,3,2,3:5,-2,6
16,Hamburger SV,HSV,6,0,5,1,7:8,-1,5
17,Hannover 96,H96,6,1,2,3,7:15,-8,5
18,VfL Bochum,BOC,6,1,1,4,6:9,-3,4
