#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,1. FC Nürnberg,FCN,2,2,0,0,4:0,4,6
2,Werder Bremen,SVW,2,2,0,0,6:3,3,6
3,Bayern München,FCB,2,2,0,0,4:1,3,6
4,Hertha BSC,BSC,2,1,1,0,4:0,4,4
5,1. FSV Mainz 05,M05,2,1,1,0,3:2,1,4
6,FC Schalke 04,S04,2,1,1,0,2:1,1,4
7,Bayer Leverkusen,B04,2,1,0,1,4:2,2,3
8,Bor. Mönchengladbach,BMG,2,1,0,1,2:1,1,3
9,VfB Stuttgart,VFB,2,1,0,1,3:5,-2,3
10,Hamburger SV,HSV,2,0,2,0,3:3,0,2
11,Eintracht Frankfurt,SGE,2,0,2,0,1:1,0,2
12,VfL Wolfsburg,WOB,2,0,2,0,0:0,0,2
13,Arminia Bielefeld,DSC,2,0,1,1,3:4,-1,1
14,Energie Cottbus,FCE,2,0,1,1,2:4,-2,1
15,Borussia Dortmund,BVB,2,0,1,1,1:3,-2,1
16,VfL Bochum,BOC,2,0,0,2,2:4,-2,0
17,Alemannia Aachen,AAC,2,0,0,2,0:4,-4,0
18,Hannover 96,H96,2,0,0,2,2:8,-6,0
