#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,FC Schalke 04,S04,24,15,4,5,40:24,16,49
2,Werder Bremen,SVW,24,14,4,6,58:32,26,46
3,VfB Stuttgart,VFB,24,13,6,5,42:29,13,45
4,Bayern München,FCB,24,13,4,7,38:29,9,43
5,1. FC Nürnberg,FCN,24,8,12,4,34:22,12,36
6,Bayer Leverkusen,B04,24,10,5,9,39:35,4,35
7,Hertha BSC,BSC,24,9,7,8,35:38,-3,34
8,Hannover 96,H96,24,9,6,9,32:36,-4,33
9,VfL Wolfsburg,WOB,24,6,10,8,24:28,-4,28
10,Borussia Dortmund,BVB,24,7,7,10,29:35,-6,28
11,Energie Cottbus,FCE,24,7,7,10,28:34,-6,28
12,Hamburger SV,HSV,24,5,12,7,29:27,2,27
13,Alemannia Aachen,AAC,24,7,6,11,37:45,-8,27
14,1. FSV Mainz 05,M05,24,6,9,9,22:35,-13,27
15,Arminia Bielefeld,DSC,24,6,8,10,31:33,-2,26
16,Eintracht Frankfurt,SGE,24,5,11,8,30:42,-12,26
17,VfL Bochum,BOC,24,6,6,12,27:39,-12,24
18,Bor. Mönchengladbach,BMG,24,5,6,13,18:30,-12,21
