#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,FC Schalke 04,S04,29,18,5,6,47:27,20,59
2,Werder Bremen,SVW,29,17,6,6,64:33,31,57
3,VfB Stuttgart,VFB,29,16,7,6,51:34,17,55
4,Bayern München,FCB,29,16,5,8,45:33,12,53
5,1. FC Nürnberg,FCN,29,10,14,5,39:26,13,44
6,Bayer Leverkusen,B04,29,12,6,11,45:42,3,42
7,Energie Cottbus,FCE,29,10,8,11,35:39,-4,38
8,Hertha BSC,BSC,29,10,8,11,41:46,-5,38
9,Hamburger SV,HSV,29,7,14,8,33:31,2,35
10,VfL Wolfsburg,WOB,29,8,11,10,32:35,-3,35
11,Hannover 96,H96,29,9,8,12,35:43,-8,35
12,Eintracht Frankfurt,SGE,29,7,13,9,39:50,-11,34
13,VfL Bochum,BOC,29,9,6,14,37:46,-9,33
14,Alemannia Aachen,AAC,29,9,6,14,43:53,-10,33
15,Borussia Dortmund,BVB,29,8,8,13,33:41,-8,32
16,Arminia Bielefeld,DSC,29,7,9,13,35:41,-6,30
17,1. FSV Mainz 05,M05,29,7,9,13,26:46,-20,30
18,Bor. Mönchengladbach,BMG,29,6,7,16,22:36,-14,25
