#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Hertha BSC,BSC,2,1,1,0,3:1,2,4
2,1. FC Kaiserslautern,FCK,1,1,0,0,4:0,4,3
3,Bayer Leverkusen,B04,1,1,0,0,3:0,3,3
4,Borussia Dortmund,BVB,1,1,0,0,2:0,2,3
5,FC Hansa Rostock,ROS,2,1,0,1,2:3,-1,3
6,FC St. Pauli,STP,1,0,1,0,1:1,0,1
7,1. FC Köln,KOE,2,0,1,1,1:2,-1,1
7,Bayern München,FCB,2,0,1,1,1:2,-1,1
7,Hamburger SV,HSV,2,0,1,1,1:2,-1,1
10,FC Schalke 04,S04,2,0,1,1,0:3,-3,1
10,Werder Bremen,SVW,2,0,1,1,0:3,-3,1
12,Bor. Mönchengladbach,BMG,1,0,0,1,2:3,-1,0
12,Energie Cottbus,FCE,1,0,0,1,2:3,-1,0
14,SC Freiburg,SCF,1,0,0,1,0:2,-2,0
14,TSV 1860 München,M60,1,0,0,1,0:2,-2,0
14,VfB Stuttgart,VFB,1,0,0,1,0:2,-2,0
17,1. FC Nürnberg,FCN,2,0,0,2,0:3,-3,0
18,VfL Wolfsburg,WOB,2,0,0,2,1:6,-5,0
