#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,15,8,4,3,27:17,10,28
2,Bayer Leverkusen,B04,15,7,4,4,30:23,7,25
3,Bayern München,FCB,15,6,3,6,20:14,6,21
4,FC Schalke 04,S04,15,5,5,5,14:17,-3,20
5,TSV 1860 München,M60,14,6,1,7,22:21,1,19
6,1. FC Kaiserslautern,FCK,14,6,0,8,18:24,-6,18
7,Werder Bremen,SVW,14,5,2,7,20:17,3,17
8,Hertha BSC,BSC,14,4,5,5,17:19,-2,17
9,VfB Stuttgart,VFB,14,4,4,6,15:22,-7,16
10,Bor. Mönchengladbach,BMG,15,3,5,7,16:28,-12,14
11,VfL Wolfsburg,WOB,15,2,4,9,19:30,-11,10
12,FC Hansa Rostock,ROS,14,3,1,10,13:28,-15,10
13,Hamburger SV,HSV,14,2,4,8,9:26,-17,10
14,1. FC Nürnberg,FCN,14,2,1,11,9:29,-20,7
15,SC Freiburg,SCF,15,1,4,10,10:31,-21,7
16,FC St. Pauli,STP,15,0,6,9,15:37,-22,6
17,Energie Cottbus,FCE,15,1,3,11,9:35,-26,6
18,1. FC Köln,KOE,14,1,3,10,6:34,-28,6
