#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,17,9,4,4,31:21,10,31
2,Bayern München,FCB,17,8,3,6,23:15,8,27
3,Bayer Leverkusen,B04,17,7,5,5,31:25,6,26
4,TSV 1860 München,M60,17,7,2,8,28:26,2,23
5,Werder Bremen,SVW,17,6,3,8,25:22,3,21
6,VfB Stuttgart,VFB,17,5,6,6,22:27,-5,21
7,Hertha BSC,BSC,17,5,5,7,21:25,-4,20
8,FC Schalke 04,S04,17,5,5,7,14:22,-8,20
9,1. FC Kaiserslautern,FCK,17,6,1,10,23:32,-9,19
10,VfL Wolfsburg,WOB,17,4,4,9,23:31,-8,16
11,Bor. Mönchengladbach,BMG,17,3,7,7,20:32,-12,16
12,Hamburger SV,HSV,17,3,4,10,16:32,-16,13
13,FC Hansa Rostock,ROS,17,3,1,13,15:36,-21,10
14,1. FC Nürnberg,FCN,17,3,1,13,13:34,-21,10
15,1. FC Köln,KOE,17,2,3,12,10:40,-30,9
16,SC Freiburg,SCF,17,1,4,12,12:38,-26,7
17,Energie Cottbus,FCE,17,1,4,12,9:39,-30,7
18,FC St. Pauli,STP,17,0,6,11,18:42,-24,6
