#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,14,8,4,2,25:14,11,28
2,Bayer Leverkusen,B04,14,6,4,4,26:21,5,22
3,Bayern München,FCB,14,6,2,6,20:14,6,20
4,TSV 1860 München,M60,13,6,1,6,22:17,5,19
5,FC Schalke 04,S04,14,5,4,5,13:16,-3,19
6,1. FC Kaiserslautern,FCK,13,6,0,7,18:21,-3,18
7,Werder Bremen,SVW,13,5,2,6,20:15,5,17
8,Hertha BSC,BSC,13,4,5,4,16:16,0,17
9,VfB Stuttgart,VFB,13,3,4,6,13:21,-8,13
10,Bor. Mönchengladbach,BMG,14,2,5,7,15:28,-13,11
11,VfL Wolfsburg,WOB,14,2,4,8,19:27,-8,10
12,FC Hansa Rostock,ROS,13,3,1,9,10:24,-14,10
13,Hamburger SV,HSV,13,2,3,8,8:25,-17,9
14,1. FC Nürnberg,FCN,13,2,1,10,9:27,-18,7
15,SC Freiburg,SCF,14,1,4,9,10:29,-19,7
16,FC St. Pauli,STP,14,0,6,8,13:33,-20,6
17,Energie Cottbus,FCE,14,1,3,10,9:32,-23,6
18,1. FC Köln,KOE,13,1,3,9,6:31,-25,6
