#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,13,7,4,2,20:13,7,25
2,Bayern München,FCB,13,6,1,6,20:14,6,19
3,TSV 1860 München,M60,13,6,1,6,22:17,5,19
4,Bayer Leverkusen,B04,13,5,4,4,24:21,3,19
5,1. FC Kaiserslautern,FCK,13,6,0,7,18:21,-3,18
6,Werder Bremen,SVW,13,5,2,6,20:15,5,17
7,FC Schalke 04,S04,13,4,4,5,11:15,-4,16
8,Hertha BSC,BSC,12,3,5,4,13:16,-3,14
9,VfB Stuttgart,VFB,13,3,4,6,13:21,-8,13
10,Bor. Mönchengladbach,BMG,14,2,5,7,15:28,-13,11
11,FC Hansa Rostock,ROS,12,3,1,8,8:20,-12,10
12,VfL Wolfsburg,WOB,13,2,3,8,18:26,-8,9
13,Hamburger SV,HSV,13,2,3,8,8:25,-17,9
14,1. FC Nürnberg,FCN,12,2,1,9,9:26,-17,7
15,SC Freiburg,SCF,14,1,4,9,10:29,-19,7
16,FC St. Pauli,STP,13,0,6,7,13:29,-16,6
17,Energie Cottbus,FCE,14,1,3,10,9:32,-23,6
18,1. FC Köln,KOE,13,1,3,9,6:31,-25,6
