#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,9,7,1,1,16:5,11,22
2,Bayer Leverkusen,B04,9,5,2,2,19:12,7,17
3,Bayern München,FCB,9,4,1,4,14:7,7,13
4,Werder Bremen,SVW,8,4,1,3,14:9,5,13
5,TSV 1860 München,M60,8,4,1,3,13:9,4,13
6,1. FC Kaiserslautern,FCK,8,4,0,4,13:13,0,12
7,FC Hansa Rostock,ROS,8,3,1,4,8:11,-3,10
7,Hertha BSC,BSC,8,2,4,2,8:11,-3,10
9,Bor. Mönchengladbach,BMG,9,2,3,4,13:17,-4,9
10,FC Schalke 04,S04,9,2,3,4,6:11,-5,9
11,VfL Wolfsburg,WOB,9,2,2,5,14:18,-4,8
12,VfB Stuttgart,VFB,8,2,2,4,9:15,-6,8
13,1. FC Köln,KOE,8,1,3,4,5:13,-8,6
14,Energie Cottbus,FCE,9,1,3,5,6:15,-9,6
15,SC Freiburg,SCF,9,1,3,5,7:17,-10,6
16,Hamburger SV,HSV,8,1,2,5,4:12,-8,5
17,FC St. Pauli,STP,9,0,4,5,10:21,-11,4
18,1. FC Nürnberg,FCN,8,1,1,6,4:17,-13,4
