#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,FC Schalke 04,S04,1,1,0,0,3:0,3,3
2,VfL Wolfsburg,WOB,1,1,0,0,2:1,1,3
3,Karlsruher SC,KSC,1,1,0,0,1:0,1,3
4,Arminia Bielefeld,DSC,1,0,1,0,2:2,0,1
4,Bayern München,FCB,1,0,1,0,2:2,0,1
6,1. FC Köln,KOE,0,0,0,0,0:0,0,0
6,1899 Hoffenheim,TSG,0,0,0,0,0:0,0,0
6,Borussia Dortmund,BVB,0,0,0,0,0:0,0,0
6,Hamburger SV,HSV,0,0,0,0,0:0,0,0
6,Hannover 96,H96,0,0,0,0,0:0,0,0
6,Hertha BSC,BSC,0,0,0,0,0:0,0,0
6,VfB Stuttgart,VFB,0,0,0,0,0:0,0,0
6,VfL Bochum,BOC,0,0,0,0,0:0,0,0
6,Werder Bremen,SVW,0,0,0,0,0:0,0,0
15,Bayer Leverkusen,B04,1,0,0,1,2:3,-1,0
16,Bor. Mönchengladbach,BMG,1,0,0,1,1:3,-2,0
17,Eintracht Frankfurt,SGE,1,0,0,1,0:2,-2,0
18,Energie Cottbus,FCE,1,0,0,1,0:3,-3,0
