#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,1899 Hoffenheim,TSG,4,3,1,0,7:2,5,10
1,FC Schalke 04,S04,4,3,1,0,7:2,5,10
3,VfB Stuttgart,VFB,4,3,0,1,9:4,5,9
4,Hamburger SV,HSV,3,3,0,0,6:3,3,9
5,Hannover 96,H96,3,2,1,0,6:1,5,7
6,Werder Bremen,SVW,3,2,1,0,9:5,4,7
7,VfL Wolfsburg,WOB,3,2,1,0,7:3,4,7
8,Bayer Leverkusen,B04,4,2,0,2,11:6,5,6
9,Borussia Dortmund,BVB,4,1,3,0,8:5,3,6
10,Karlsruher SC,KSC,3,2,0,1,3:3,0,6
11,Bayern München,FCB,4,1,2,1,11:11,0,5
12,VfL Bochum,BOC,3,1,1,1,6:5,1,4
13,Arminia Bielefeld,DSC,4,1,1,2,7:8,-1,4
14,Eintracht Frankfurt,SGE,3,1,1,1,3:4,-1,4
15,1. FC Köln,KOE,3,1,1,1,2:4,-2,4
16,Bor. Mönchengladbach,BMG,4,1,0,3,5:8,-3,3
17,Hertha BSC,BSC,3,0,2,1,3:4,-1,2
18,Energie Cottbus,FCE,4,0,1,3,2:7,-5,1
