#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,VfL Wolfsburg,WOB,13,12,1,0,37:11,26,37
2,Hamburger SV,HSV,13,11,1,1,21:9,12,34
3,Hertha BSC,BSC,14,10,2,2,25:13,12,32
4,Werder Bremen,SVW,14,8,4,2,37:17,20,28
5,1899 Hoffenheim,TSG,13,8,4,1,26:12,14,28
6,VfB Stuttgart,VFB,13,8,3,2,25:13,12,27
7,Bayern München,FCB,12,8,2,2,34:20,14,26
8,Hannover 96,H96,13,6,6,1,26:18,8,24
9,FC Schalke 04,S04,12,7,3,2,16:8,8,24
10,Borussia Dortmund,BVB,13,4,9,0,19:10,9,21
11,Bayer Leverkusen,B04,13,5,3,5,23:18,5,18
12,Eintracht Frankfurt,SGE,13,4,4,5,20:18,2,16
13,VfL Bochum,BOC,14,4,4,6,21:24,-3,16
14,Bor. Mönchengladbach,BMG,13,4,2,7,19:23,-4,14
15,Karlsruher SC,KSC,13,4,2,7,10:17,-7,14
16,1. FC Köln,KOE,13,3,4,6,11:19,-8,13
17,Arminia Bielefeld,DSC,13,2,6,5,12:19,-7,12
18,Energie Cottbus,FCE,12,3,1,8,11:22,-11,10
