#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,FC Schalke 04,S04,8,5,2,1,10:5,5,17
2,Werder Bremen,SVW,9,4,4,1,19:8,11,16
3,Bayer Leverkusen,B04,9,3,6,0,16:9,7,15
4,Bayern München,FCB,8,4,2,2,17:7,10,14
5,Hamburger SV,HSV,8,3,5,0,19:11,8,14
6,1899 Hoffenheim,TSG,9,4,1,4,12:10,2,13
7,VfL Wolfsburg,WOB,8,3,4,1,12:11,1,13
8,Borussia Dortmund,BVB,8,3,4,1,11:10,1,13
9,SC Freiburg,SCF,9,4,1,4,14:16,-2,13
10,Eintracht Frankfurt,SGE,8,3,2,3,10:12,-2,11
11,1. FC Köln,KOE,8,2,4,2,4:4,0,10
12,VfL Bochum,BOC,9,3,1,5,8:15,-7,10
13,Hannover 96,H96,8,2,1,5,9:14,-5,7
14,Bor. Mönchengladbach,BMG,9,2,1,6,12:20,-8,7
15,VfB Stuttgart,VFB,8,1,3,4,6:12,-6,6
16,1. FSV Mainz 05,M05,9,1,3,5,7:15,-8,6
17,1. FC Nürnberg,FCN,9,1,2,6,5:20,-15,5
18,Hertha BSC,BSC,9,0,1,8,6:23,-17,1
