#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Werder Bremen,SVW,14,7,4,3,30:15,15,25
2,Bayern München,FCB,12,6,4,2,25:12,13,22
3,FC Schalke 04,S04,12,6,4,2,17:10,7,22
4,Bayer Leverkusen,B04,13,4,8,1,24:15,9,20
5,VfL Wolfsburg,WOB,13,5,5,3,20:17,3,20
6,Borussia Dortmund,BVB,13,5,4,4,21:22,-1,19
7,Hamburger SV,HSV,13,4,6,3,27:21,6,18
8,1. FC Köln,KOE,13,4,5,4,9:10,-1,17
9,VfB Stuttgart,VFB,13,4,4,5,17:18,-1,16
10,1899 Hoffenheim,TSG,13,5,1,7,15:16,-1,16
11,Eintracht Frankfurt,SGE,13,4,4,5,16:19,-3,16
12,VfL Bochum,BOC,13,4,3,6,11:20,-9,15
13,SC Freiburg,SCF,14,4,2,8,18:26,-8,14
14,1. FC Nürnberg,FCN,14,3,3,8,11:25,-14,12
15,Hannover 96,H96,12,3,1,8,13:22,-9,10
16,1. FSV Mainz 05,M05,13,2,4,7,11:23,-12,10
17,Bor. Mönchengladbach,BMG,13,2,3,8,14:26,-12,9
18,Hertha BSC,BSC,13,2,1,10,13:26,-13,7
