#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,3,2,1,0,10:4,6,7
2,Eintracht Frankfurt,SGE,3,2,1,0,5:2,3,7
3,FC Schalke 04,S04,3,2,1,0,4:2,2,7
4,Bayern München,FCB,3,1,1,1,7:4,3,4
5,Hamburger SV,HSV,2,1,1,0,5:3,2,4
6,Werder Bremen,SVW,2,1,1,0,4:3,1,4
7,Hannover 96,H96,3,1,1,1,2:1,1,4
8,1899 Hoffenheim,TSG,2,1,0,1,1:1,0,3
9,SC Freiburg,SCF,2,1,0,1,3:4,-1,3
9,VfL Wolfsburg,WOB,2,1,0,1,3:4,-1,3
11,1. FC Nürnberg,FCN,2,0,2,0,1:1,0,2
12,1. FSV Mainz 05,M05,2,0,1,1,1:3,-2,1
13,Borussia Dortmund,BVB,2,0,1,1,2:5,-3,1
14,Bor. Mönchengladbach,BMG,3,0,1,2,3:7,-4,1
15,VfB Stuttgart,VFB,3,0,1,2,2:6,-4,1
16,Hertha BSC,BSC,3,0,0,3,2:5,-3,0
17,1. FC Köln,KOE,2,0,0,2,1:4,-3,0
18,VfL Bochum,BOC,3,0,0,3,1:8,-7,0
