#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,4,3,1,0,11:4,7,10
2,FC Schalke 04,S04,4,3,1,0,5:2,3,10
3,Hamburger SV,HSV,4,2,2,0,9:5,4,8
4,Werder Bremen,SVW,4,2,2,0,6:3,3,8
5,Eintracht Frankfurt,SGE,4,2,1,1,5:4,1,7
6,VfL Wolfsburg,WOB,4,2,1,1,6:6,0,7
7,1899 Hoffenheim,TSG,4,2,0,2,6:5,1,6
8,SC Freiburg,SCF,4,2,0,2,9:9,0,6
9,Borussia Dortmund,BVB,4,1,2,1,4:6,-2,5
10,Bayern München,FCB,4,1,1,2,7:5,2,4
11,VfB Stuttgart,VFB,4,1,1,2,5:6,-1,4
12,Hannover 96,H96,4,1,1,2,4:5,-1,4
13,1. FC Köln,KOE,4,1,1,2,3:4,-1,4
14,1. FSV Mainz 05,M05,4,1,1,2,4:8,-4,4
15,VfL Bochum,BOC,4,1,0,3,2:8,-6,3
16,1. FC Nürnberg,FCN,4,0,2,2,2:7,-5,2
17,Bor. Mönchengladbach,BMG,4,0,1,3,3:10,-7,1
18,Hertha BSC,BSC,4,0,0,4,3:10,-7,0
