#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Werder Bremen,SVW,7,4,3,0,18:6,12,15
2,FC Schalke 04,S04,6,4,2,0,8:4,4,14
3,Bayer Leverkusen,B04,7,3,4,0,14:7,7,13
4,1899 Hoffenheim,TSG,7,4,0,3,11:7,4,12
5,VfL Wolfsburg,WOB,6,3,2,1,8:7,1,11
6,Hamburger SV,HSV,6,2,4,0,14:10,4,10
7,SC Freiburg,SCF,6,3,0,3,11:13,-2,9
8,Bayern München,FCB,6,2,2,2,9:6,3,8
9,1. FC Köln,KOE,6,2,2,2,4:4,0,8
10,Borussia Dortmund,BVB,6,1,4,1,6:8,-2,7
11,Hannover 96,H96,7,2,1,4,6:9,-3,7
12,Eintracht Frankfurt,SGE,6,2,1,3,6:10,-4,7
13,Bor. Mönchengladbach,BMG,7,2,1,4,9:15,-6,7
14,1. FSV Mainz 05,M05,7,1,3,3,7:12,-5,6
15,VfL Bochum,BOC,7,2,0,5,4:12,-8,6
16,VfB Stuttgart,VFB,6,1,2,3,5:7,-2,5
17,1. FC Nürnberg,FCN,7,1,2,4,5:13,-8,5
18,Hertha BSC,BSC,7,0,1,6,4:16,-12,1
