#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,16,12,2,2,46:12,34,38
2,Borussia Dortmund,BVB,16,11,4,1,32:7,25,37
3,Hannover 96,H96,16,11,1,4,29:16,13,34
4,1. FC Köln,KOE,16,10,2,4,28:20,8,32
5,Bayer Leverkusen,B04,16,9,4,3,32:23,9,31
6,1. FC Nürnberg,FCN,16,9,2,5,27:17,10,29
7,1899 Hoffenheim,TSG,16,7,5,4,27:18,9,26
8,SC Freiburg,SCF,16,8,2,6,24:23,1,26
9,Hamburger SV,HSV,16,7,4,5,28:23,5,25
10,FC Schalke 04,S04,16,7,3,6,23:15,8,24
11,1. FSV Mainz 05,M05,16,7,2,7,20:15,5,23
12,1. FC Kaiserslautern,FCK,16,5,6,5,22:17,5,21
13,VfL Wolfsburg,WOB,16,5,6,5,26:24,2,21
14,Werder Bremen,SVW,16,5,6,5,24:23,1,21
15,VfB Stuttgart,VFB,16,6,2,8,31:26,5,20
16,Eintracht Frankfurt,SGE,16,5,4,7,13:22,-9,19
17,Bor. Mönchengladbach,BMG,16,4,3,9,24:31,-7,15
18,FC St. Pauli,STP,16,4,3,9,20:27,-7,15
