#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,1899 Hoffenheim,TSG,2,2,0,0,6:1,5,6
2,1. FSV Mainz 05,M05,2,2,0,0,4:1,3,6
3,Hannover 96,H96,2,1,1,0,4:3,1,4
4,Hamburger SV,HSV,2,1,1,0,3:2,1,4
5,Bayern München,FCB,2,1,1,0,2:1,1,4
6,Werder Bremen,SVW,1,1,0,0,4:2,2,3
7,1. FC Kaiserslautern,FCK,1,1,0,0,2:0,2,3
8,Borussia Dortmund,BVB,2,1,0,1,2:2,0,3
9,SC Freiburg,SCF,2,1,0,1,3:4,-1,3
10,1. FC Köln,KOE,2,1,0,1,2:3,-1,3
11,Bor. Mönchengladbach,BMG,2,0,1,1,1:5,-4,1
12,VfL Wolfsburg,WOB,1,0,0,1,3:4,-1,0
13,1. FC Nürnberg,FCN,1,0,0,1,1:2,-1,0
13,FC Schalke 04,S04,1,0,0,1,1:2,-1,0
15,FC St. Pauli,STP,1,0,0,1,0:1,-1,0
16,Eintracht Frankfurt,SGE,1,0,0,1,1:3,-2,0
16,VfB Stuttgart,VFB,1,0,0,1,1:3,-2,0
18,Bayer Leverkusen,B04,1,0,0,1,3:6,-3,0
