#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,1899 Hoffenheim,TSG,5,4,0,1,14:5,9,12
2,1. FSV Mainz 05,M05,6,4,0,2,10:6,4,12
3,Bayern München,FCB,6,3,2,1,10:5,5,11
4,Borussia Dortmund,BVB,5,3,1,1,10:3,7,10
5,Hannover 96,H96,5,3,1,1,10:6,4,10
6,VfL Wolfsburg,WOB,5,3,0,2,11:8,3,9
7,1. FC Nürnberg,FCN,4,3,0,1,7:5,2,9
8,Werder Bremen,SVW,5,3,0,2,11:10,1,9
9,SC Freiburg,SCF,5,3,0,2,9:9,0,9
10,Hamburger SV,HSV,5,2,2,1,6:6,0,8
11,1. FC Kaiserslautern,FCK,5,2,1,2,7:6,1,7
12,1. FC Köln,KOE,5,2,1,2,7:8,-1,7
13,VfB Stuttgart,VFB,5,2,0,3,12:9,3,6
14,Bayer Leverkusen,B04,5,1,2,2,7:10,-3,5
15,Eintracht Frankfurt,SGE,4,1,1,2,3:4,-1,4
16,FC St. Pauli,STP,5,1,1,3,6:10,-4,4
17,FC Schalke 04,S04,5,0,2,3,6:10,-4,2
18,Bor. Mönchengladbach,BMG,5,0,2,3,4:12,-8,2
