#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,8,5,2,1,17:6,11,17
2,Borussia Dortmund,BVB,7,5,1,1,16:4,12,16
3,Hannover 96,H96,8,5,1,2,16:12,4,16
4,1. FSV Mainz 05,M05,8,5,0,3,13:7,6,15
5,Hamburger SV,HSV,7,4,2,1,12:9,3,14
6,1899 Hoffenheim,TSG,7,4,1,2,16:8,8,13
7,Werder Bremen,SVW,7,4,1,2,14:10,4,13
8,1. FC Nürnberg,FCN,6,4,0,2,11:9,2,12
9,SC Freiburg,SCF,7,4,0,3,11:11,0,12
10,1. FC Kaiserslautern,FCK,7,3,2,2,15:9,6,11
11,VfL Wolfsburg,WOB,6,3,1,2,13:10,3,10
12,VfB Stuttgart,VFB,7,3,0,4,18:10,8,9
13,Bayer Leverkusen,B04,7,2,3,2,11:12,-1,9
14,FC Schalke 04,S04,7,2,2,3,13:10,3,8
15,1. FC Köln,KOE,7,2,2,3,8:13,-5,8
16,Eintracht Frankfurt,SGE,6,2,1,3,6:9,-3,7
17,FC St. Pauli,STP,7,1,2,4,7:12,-5,5
18,Bor. Mönchengladbach,BMG,7,0,3,4,9:18,-9,3
