#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,7,4,2,1,13:5,8,14
2,Borussia Dortmund,BVB,6,4,1,1,12:3,9,13
3,Hannover 96,H96,7,4,1,2,13:12,1,13
4,1899 Hoffenheim,TSG,6,4,0,2,14:6,8,12
5,1. FSV Mainz 05,M05,7,4,0,3,10:7,3,12
6,1. FC Nürnberg,FCN,6,4,0,2,11:9,2,12
7,SC Freiburg,SCF,7,4,0,3,11:11,0,12
8,Hamburger SV,HSV,6,3,2,1,8:7,1,11
9,VfL Wolfsburg,WOB,6,3,1,2,13:10,3,10
10,Werder Bremen,SVW,6,3,1,2,11:10,1,10
11,VfB Stuttgart,VFB,7,3,0,4,18:10,8,9
12,Bayer Leverkusen,B04,7,2,3,2,11:12,-1,9
13,FC Schalke 04,S04,7,2,2,3,13:10,3,8
14,1. FC Kaiserslautern,FCK,6,2,2,2,10:9,1,8
15,Eintracht Frankfurt,SGE,6,2,1,3,6:9,-3,7
16,1. FC Köln,KOE,6,2,1,3,7:12,-5,7
17,FC St. Pauli,STP,7,1,2,4,7:12,-5,5
18,Bor. Mönchengladbach,BMG,7,0,3,4,9:18,-9,3
